 21 9375.848402 3.386E-30 7.875E-05.06510.072 2413.51360.74-.013672       2 2 2 32       0 2 2 01                    P 52e     3355532430 9 9 711   103.0  105.0
 21 9376.036325 3.212E-30 8.354E-05.06990.091 2299.80410.73-.011467       2 3 3 32       0 3 3 01                    P 27e     3366632430 9 9 711    53.0   55.0
 21 9376.193861 1.145E-30 2.730E-04.07200.096 2712.60090.71-.010279       4 0 0 34       2 0 0 03                    R 20e     3366632430 9 9 711    43.0   41.0
 21 9376.235109 1.600E-29 2.025E-04.06550.074 2280.12000.74-.013509       3 0 0 33       1 0 0 02                    P 50e     3355532430 9 9 711    99.0  101.0
 21 9376.362143 1.016E-29 2.631E-08.06810.084  464.17170.74-.010104       5 0 0 11       0 0 0 01                    R 34e     3366632430 9 9 711    71.0   69.0
 21 9376.414835 2.216E-30 4.314E-05.06530.073 2372.86130.74-.011267       5 2 2 11       0 2 2 01                    P 51f     3355532430 9 9 711   101.0  103.0
 21 9376.601783 1.146E-29 1.858E-04.07050.093 2186.39130.72-.011273       3 1 1 33       1 1 1 02                    P 25e     3366632430 9 9 711    49.0   51.0
 21 9376.623649 1.833E-30 7.170E-08.06990.091  962.62560.73-.009555       5 1 1 11       0 1 1 01                    P 27e     3466632636 9 9 711    53.0   55.0
 21 9376.629558 1.816E-26 1.929E-05.07590.103   81.94010.68-.010078       2 0 0 33       0 0 0 01                    P 14e     3666632430 9 9 711    27.0   29.0
 21 9376.860747 8.538E-30 4.661E-08.06730.080  639.60040.75-.012706       1 2 2 32       0 0 0 01                    P 40e     3366632430 9 9 711    79.0   81.0
 21 9376.893755 2.685E-30 1.796E-04.06830.085 2542.37180.74-.012122       3 1 1 32       1 1 1 01                    P 34f     3366632430 9 9 711    67.0   69.0
 21 9376.913973 3.573E-30 1.174E-07.07090.094  902.08360.72-.009322       5 1 1 11       0 1 1 01                    P 24f     3466632636 9 9 711    47.0   49.0
 21 9376.915447 1.067E-30 2.741E-04.07120.095 2746.22190.72-.010580       4 0 0 34       2 0 0 03                    R 22e     3366632430 9 9 711    47.0   45.0
 21 9377.284292 3.428E-30 8.361E-05.07020.092 2278.62670.73-.011370       2 3 3 32       0 3 3 01                    P 26f     3366632430 9 9 711    51.0   53.0
 21 9377.557327 1.322E-30 5.882E-05.06020.066 2608.55590.69-.015029       2 1 1 32       0 1 1 01                    P 70f     3655532430 9 9 711   139.0  141.0
 21 9377.611334 3.613E-30 3.975E-04.07120.095 2562.80430.72-.011074       2 0 0 42       0 0 0 11                    P 23e     3366632430 9 9 711    45.0   47.0
 21 9377.851523 8.168E-30 2.621E-08.06780.083  519.53500.74-.010305       5 0 0 11       0 0 0 01                    R 36e     3366632430 9 9 711    75.0   73.0
 21 9377.972486 2.166E-30 7.497E-08.07050.093  921.23800.72-.009400       5 1 1 11       0 1 1 01                    P 25e     3466632636 9 9 711    49.0   51.0
 21 9378.030827 2.958E-30 1.784E-04.06850.086 2514.73720.74-.012031       3 1 1 32       1 1 1 01                    P 33e     3366632430 9 9 711    65.0   67.0
 21 9378.103737 2.030E-30 6.928E-05.06050.066 2551.01120.69-.014959       2 1 1 32       0 1 1 01                    P 69e     3655532430 9 9 711   137.0  139.0
 21 9378.124193 1.227E-29 1.892E-04.07090.094 2167.42810.72-.011174       3 1 1 33       1 1 1 02                    P 24f     3366632430 9 9 711    47.0   49.0
 21 9378.250875 2.120E-30 4.129E-05.06530.073 2372.86130.74-.013591       2 2 2 32       0 2 2 01                    P 51f     3355532430 9 9 711   101.0  103.0
 21 9378.491934 3.943E-30 1.185E-07.07160.095  865.31980.71-.009163       5 1 1 11       0 1 1 01                    P 22f     3466632636 9 9 711    43.0   45.0
 21 9378.514501 3.639E-30 8.368E-05.07050.093 2258.23280.72-.011273       2 3 3 32       0 3 3 01                    P 25e     3366632430 9 9 711    49.0   51.0
 21 9378.582589 1.722E-26 1.939E-05.07740.105   60.87090.68-.009809       2 0 0 33       0 0 0 01                    P 12e     3666632430 9 9 711    23.0   25.0
 21 9379.048982 1.275E-29 1.870E-04.07120.095 2148.11590.72-.011074       3 1 1 33       1 1 1 02                    P 23e     3366632430 9 9 711    45.0   47.0
