filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC,tau_mean_robust,tau_std_robust,tau_mean_robust_QC,tau_std_robust_QC
processed_data_batch_48.npz,16000,121.838253,1.992392,121.678356,1.965106,122.054257,2.026085,121.887462,1.987870,121.676486,1.966060,121.886808,1.986288
processed_data_batch_49.npz,16000,69.010760,3.740107,68.867280,3.759394,69.072407,3.260864,68.956710,3.272897,68.868658,3.759409,68.960232,3.268577
processed_data_batch_54.npz,16000,66.203298,3.813186,66.045299,3.825049,68.283362,1.968574,68.136666,1.943629,66.044386,3.832966,68.139018,1.945124
processed_data_batch_55.npz,16000,120.789850,2.469872,120.581061,2.423817,120.859493,2.287483,120.615851,2.292150,120.583040,2.428474,120.617852,2.293193
processed_data_batch_56.npz,16000,136.014383,0.401421,135.840065,0.468696,135.990908,0.371819,135.809661,0.389389,135.825802,0.432987,135.814914,0.378063
processed_data_batch_57.npz,16000,138.049323,0.259786,137.860112,0.313714,138.041480,0.261361,137.855564,0.327033,137.861734,0.304942,137.855658,0.315534
processed_data_batch_58.npz,16000,138.614659,0.326561,138.424896,0.343553,138.616287,0.335373,138.423454,0.343553,138.424094,0.337408,138.423898,0.334866
processed_data_batch_59.npz,16000,138.979736,0.238594,138.786075,0.301129,138.982009,0.264299,138.783566,0.325154,138.787130,0.289798,138.783163,0.313518
processed_data_batch_60.npz,16000,139.239903,0.929769,138.973343,0.533202,139.147372,0.304652,138.943727,0.362670,138.966813,0.434454,138.945836,0.355332
processed_data_batch_61.npz,16000,139.341579,0.276363,139.175399,0.331750,139.349150,0.274247,139.205550,0.311233,139.176399,0.317852,139.202917,0.302314
processed_data_batch_62.npz,16000,139.422089,0.959149,139.213920,0.511479,139.430055,0.281710,139.224257,0.322620,139.207897,0.413020,139.225687,0.313238
processed_data_batch_63.npz,16000,139.442975,0.511868,139.263270,0.594222,139.497026,0.265235,139.331851,0.339537,139.259333,0.590617,139.325038,0.327548
processed_data_batch_64.npz,16000,139.581930,1.080737,139.404695,1.197454,139.485739,0.388206,139.294055,0.325948,139.384919,1.010099,139.292201,0.325277
processed_data_batch_65.npz,16000,139.551532,0.268997,139.356582,0.314152,139.533911,0.262124,139.332541,0.296336,139.356161,0.303201,139.332424,0.284644
processed_data_batch_66.npz,16000,139.609175,0.568012,139.437483,0.755210,139.617017,0.487314,139.386301,0.305476,139.426636,0.612079,139.391699,0.291507
processed_data_batch_67.npz,16000,139.574011,1.033766,139.391640,1.017358,139.684965,0.299710,139.518371,0.348423,139.394988,1.025286,139.518186,0.342249
processed_data_batch_68.npz,16000,139.657892,0.446091,139.538851,1.323084,139.625323,0.245157,139.436564,0.310207,139.488811,0.729495,139.437473,0.295798
processed_data_batch_69.npz,16000,139.665198,0.301624,139.501680,0.351741,139.684721,0.290833,139.521601,0.331663,139.496420,0.350155,139.517547,0.328105
processed_data_batch_70.npz,16000,139.720758,0.229015,139.536809,0.295462,139.733125,0.231236,139.563750,0.303157,139.539985,0.281852,139.566974,0.289875
processed_data_batch_71.npz,16000,139.699821,0.479914,139.524275,0.615793,139.654173,0.304353,139.476781,0.339022,139.525136,0.580513,139.478273,0.333384
processed_data_batch_72.npz,16000,139.724928,0.283359,139.541147,0.358474,139.735273,0.283721,139.565427,0.348549,139.542250,0.347055,139.562120,0.338731
processed_data_batch_73.npz,16000,139.627925,0.997925,139.365553,1.694687,139.714286,0.230390,139.522736,0.285987,139.400829,1.313406,139.520531,0.281274
processed_data_batch_74.npz,16000,139.740569,0.274142,139.554357,0.338426,139.744050,0.250063,139.560827,0.295175,139.556594,0.327150,139.560626,0.285458
processed_data_batch_75.npz,16000,139.673903,0.653626,139.516778,0.530294,139.683654,0.399487,139.527684,0.338515,139.508140,0.487530,139.524154,0.328010
processed_data_batch_76.npz,16000,139.716251,0.238602,139.529591,0.301122,139.701492,0.233485,139.511691,0.306565,139.527721,0.294295,139.523154,0.308708
processed_data_batch_77.npz,16000,139.646281,0.981651,139.491203,0.935916,139.792437,0.383780,139.611123,0.313926,139.495992,0.919950,139.614232,0.311451
processed_data_batch_78.npz,16000,139.758785,0.241733,139.570606,0.313884,139.765533,0.215424,139.595485,0.275357,139.571280,0.301040,139.595974,0.263563
processed_data_batch_79.npz,16000,139.797477,0.865526,139.617910,0.606275,139.765700,0.262796,139.568773,0.310212,139.620422,0.640830,139.566482,0.299744
processed_data_batch_80.npz,16000,139.824246,0.523027,139.611437,0.507914,139.781755,0.283933,139.549827,0.337848,139.618274,0.537674,139.553150,0.329960
processed_data_batch_81.npz,16000,139.842771,0.518810,139.624800,0.338792,139.813791,0.272246,139.631058,0.320431,139.621061,0.315937,139.631595,0.316316
processed_data_batch_82.npz,16000,139.793030,0.588779,139.639178,0.313770,139.812682,0.229331,139.620395,0.275170,139.642459,0.284165,139.621264,0.260714
processed_data_batch_83.npz,16000,139.875455,1.061367,139.700276,1.391167,139.813528,0.266263,139.636971,0.297848,139.682677,1.154832,139.638346,0.290929
processed_data_batch_84.npz,16000,139.693271,0.720564,139.483522,0.783206,139.738260,0.266294,139.541744,0.297864,139.493937,0.753392,139.543324,0.284469
processed_data_batch_85.npz,16000,139.771510,0.606482,139.627168,1.129625,139.743952,0.216268,139.546318,0.279410,139.605808,0.857103,139.548872,0.269224
processed_data_batch_86.npz,16000,139.673419,0.261974,139.487828,0.312215,139.675219,0.267010,139.489681,0.316638,139.490483,0.299947,139.488809,0.306944
processed_data_batch_87.npz,16000,139.673569,0.747289,139.538212,0.624841,139.677224,0.228260,139.489390,0.261228,139.534711,0.519923,139.489318,0.256033
processed_data_batch_88.npz,16000,139.797522,0.491106,139.663230,0.886680,139.749748,0.233062,139.572826,0.280135,139.645088,0.691978,139.575671,0.272795
processed_data_batch_89.npz,16000,139.860601,0.627127,139.682976,0.834160,139.802199,0.262124,139.597982,0.306911,139.678913,0.754126,139.602516,0.299617
processed_data_batch_90.npz,16000,139.871348,1.176668,139.784440,1.674653,139.801261,0.255586,139.613121,0.333822,139.723817,1.249847,139.616754,0.319943
processed_data_batch_91.npz,16000,139.752771,0.430368,139.605621,0.341537,139.785697,0.347333,139.642249,0.303079,139.601520,0.339763,139.639019,0.293890
processed_data_batch_92.npz,16000,139.814989,0.275544,139.632438,0.310497,139.799088,0.298428,139.615251,0.318934,139.633463,0.305868,139.617121,0.315412
processed_data_batch_93.npz,16000,139.827186,0.431933,139.632128,0.342295,139.826389,0.272445,139.643674,0.312383,139.632103,0.335258,139.646023,0.307189
processed_data_batch_94.npz,16000,139.792178,0.582982,139.634026,0.753248,139.824214,0.288475,139.659771,0.342433,139.637379,0.467455,139.661106,0.333159
processed_data_batch_95.npz,16000,139.803635,0.329455,139.612794,0.432238,139.821910,0.221604,139.621157,0.260913,139.639004,0.274949,139.624568,0.255545
processed_data_batch_96.npz,16000,139.867857,0.597746,139.635716,0.584775,139.792406,0.274949,139.587911,0.336447,139.640921,0.576885,139.589447,0.325234
processed_data_batch_97.npz,16000,139.787329,0.333099,139.618168,0.305856,139.750133,0.379486,139.594842,0.314032,139.618992,0.293105,139.595716,0.298182
processed_data_batch_98.npz,16000,139.874381,0.258542,139.699247,0.321423,139.880959,0.254264,139.699657,0.324840,139.700936,0.311080,139.696346,0.314803
processed_data_batch_99.npz,16000,139.765492,0.721717,139.548267,0.977647,139.827230,0.260031,139.648722,0.293286,139.562398,0.842915,139.649561,0.292795
processed_data_batch_100.npz,16000,139.774576,0.680791,139.577038,0.398693,139.771353,0.231211,139.597407,0.289413,139.577941,0.373870,139.599568,0.275101
processed_data_batch_101.npz,16000,139.818058,0.239430,139.644351,0.283725,139.797753,0.237040,139.622456,0.282552,139.642113,0.278217,139.618713,0.275787
processed_data_batch_1.npz,18000,139.348533,2.068328,139.175758,2.332614,139.562133,0.473104,139.343949,0.263857,139.239641,1.774255,139.346351,0.263831
processed_data_batch_2.npz,18000,139.968181,0.241834,139.728488,0.308161,140.005052,0.223767,139.772646,0.285378,139.730885,0.295763,139.773910,0.273661
processed_data_batch_3.npz,18000,139.658334,0.209793,139.390579,0.277621,139.660690,0.206001,139.400874,0.286003,139.389741,0.267808,139.397633,0.275399
processed_data_batch_4.npz,18000,139.741494,0.276061,139.445109,0.349363,139.757040,0.272716,139.468125,0.359693,139.451286,0.336557,139.481218,0.337667
processed_data_batch_5.npz,18000,140.037498,0.156078,139.796657,0.205449,140.041035,0.151629,139.799031,0.199405,139.796771,0.191483,139.800564,0.186486
processed_data_batch_6.npz,18000,139.877300,0.198667,139.630109,0.256724,139.879784,0.215902,139.623649,0.275723,139.628537,0.245991,139.621560,0.266587
processed_data_batch_7.npz,18000,139.870567,0.220135,139.616331,0.276905,139.868344,0.209561,139.604525,0.260704,139.615137,0.265628,139.602177,0.248151
processed_data_batch_8.npz,18000,139.749070,0.275535,139.501600,0.325332,139.751527,0.284718,139.493647,0.327264,139.498976,0.312359,139.495641,0.312011
processed_data_batch_9.npz,18000,140.067304,0.188943,139.841364,0.240054,140.060849,0.197232,139.840753,0.246233,139.840086,0.233867,139.835939,0.242496
processed_data_batch_10.npz,18000,139.836451,0.218102,139.598642,0.292617,139.813430,0.226220,139.570060,0.284005,139.591878,0.283448,139.562590,0.277641
processed_data_batch_11.npz,18000,139.784197,0.749659,139.486548,1.017520,139.884702,0.416343,139.585935,0.325406,139.502139,0.864732,139.585084,0.314676
processed_data_batch_12.npz,18000,139.395418,1.640766,139.284182,0.939585,139.549699,0.727380,139.419572,0.319276,139.283741,0.964713,139.417392,0.309824
processed_data_batch_13.npz,18000,139.123934,1.880951,138.790754,2.099277,139.430420,0.479177,139.102951,0.325549,138.830244,1.902729,139.105970,0.324208
processed_data_batch_14.npz,18000,138.452455,1.717278,138.266959,1.956883,138.412771,0.313878,138.128899,0.307964,138.232427,1.679141,138.130461,0.299215
processed_data_batch_15.npz,18000,131.897996,0.826832,131.642494,1.461797,131.975960,0.401344,131.757244,0.384756,131.714612,0.664712,131.756882,0.379997
processed_data_batch_16.npz,18000,112.807592,1.000681,112.587106,0.850877,112.850105,0.718330,112.653959,0.670323,112.601055,0.887166,112.657049,0.666193
processed_data_batch_17.npz,18000,86.730031,1.037724,86.438874,1.320418,86.604145,0.682009,86.392993,0.699147,86.485056,0.809268,86.398331,0.695699
processed_data_batch_18.npz,18000,72.070983,0.277991,71.877477,0.365712,72.076708,0.323450,71.921815,0.261584,71.896411,0.261922,71.924533,0.259425
processed_data_batch_19.npz,18000,75.727257,0.483560,75.570014,0.511570,75.823065,0.445060,75.654193,0.470185,75.567142,0.500567,75.640348,0.468163
processed_data_batch_20.npz,18000,96.658674,1.038810,96.464879,1.033770,96.623441,1.021411,96.407382,1.025313,96.467323,1.037679,96.426038,1.023264
processed_data_batch_21.npz,18000,122.808328,0.847972,122.624936,0.843586,122.825482,0.858605,122.624101,0.856100,122.623351,0.840723,122.626601,0.853456
processed_data_batch_22.npz,18000,136.095966,0.360017,135.881388,0.393353,136.099007,0.376692,135.870042,0.392269,135.884189,0.384111,135.879678,0.389673
processed_data_batch_23.npz,18000,139.193502,0.247729,138.987559,0.311129,139.168602,0.243400,138.944897,0.294895,138.991092,0.300755,138.949907,0.286365
processed_data_batch_24.npz,18000,139.488839,0.258820,139.281655,0.320693,139.476762,0.255581,139.270090,0.322798,139.281306,0.309727,139.271497,0.308659
processed_data_batch_25.npz,18000,139.542446,1.253153,139.373071,1.441332,139.577558,0.419981,139.317084,0.329134,139.354906,1.240899,139.317935,0.319957
processed_data_batch_26.npz,18000,139.717654,0.400310,139.494675,0.394835,139.701672,0.379817,139.465140,0.361473,139.500693,0.400898,139.470380,0.358702
processed_data_batch_27.npz,18000,139.601954,0.254703,139.381027,0.302240,139.616523,0.255890,139.381112,0.303613,139.384164,0.291840,139.386476,0.291265
processed_data_batch_28.npz,18000,139.736228,0.258712,139.536310,0.314752,139.727182,0.258857,139.525984,0.302188,139.537577,0.302829,139.531275,0.290439
processed_data_batch_29.npz,18000,139.745222,0.238622,139.546629,0.279118,139.725217,0.233731,139.523638,0.261876,139.545719,0.270934,139.522064,0.256124
processed_data_batch_30.npz,18000,139.790719,1.120487,139.554829,1.003017,139.642897,0.365656,139.456008,0.335762,139.552662,1.005338,139.454862,0.332956
processed_data_batch_31.npz,18000,139.586488,0.738485,139.354285,1.091599,139.651783,0.286784,139.462843,0.356793,139.368561,0.922861,139.461152,0.347032
processed_data_batch_32.npz,18000,139.685703,0.267068,139.490277,0.325326,139.693706,0.268337,139.499021,0.325493,139.490225,0.315323,139.499431,0.312519
processed_data_batch_33.npz,18000,139.697836,0.224501,139.488236,0.274612,139.708571,0.213549,139.502155,0.259058,139.487196,0.265779,139.502009,0.250576
processed_data_batch_34.npz,18000,139.717835,0.641219,139.537712,0.916564,139.689410,0.404744,139.471529,0.320775,139.527152,0.774837,139.472097,0.313033
processed_data_batch_35.npz,18000,139.621919,0.285384,139.416228,0.339068,139.629218,0.292025,139.436835,0.348862,139.423135,0.335076,139.440239,0.346489
processed_data_batch_36.npz,18000,139.589304,0.254814,139.383663,0.315734,139.620704,0.265293,139.409268,0.328382,139.388589,0.304291,139.425463,0.319209
processed_data_batch_37.npz,18000,139.620230,1.021294,139.385725,1.030364,139.616715,0.587242,139.414567,0.343483,139.394007,0.974137,139.411400,0.327587
processed_data_batch_38.npz,18000,139.413109,0.968973,139.253548,0.915332,139.526796,0.304419,139.371420,0.356995,139.246310,0.957171,139.355243,0.351039
processed_data_batch_39.npz,18000,139.484680,0.259288,139.275390,0.306388,139.468974,0.246598,139.274491,0.297873,139.275901,0.297608,139.279523,0.286522
processed_data_batch_40.npz,18000,139.456110,1.355677,139.166661,1.611386,139.425951,0.364220,139.194146,0.376834,139.201967,1.452708,139.197326,0.364030
processed_data_batch_41.npz,18000,139.373360,0.541127,139.147837,0.371899,139.300326,0.346069,139.087347,0.337224,139.144321,0.356164,139.088680,0.327477
processed_data_batch_42.npz,18000,139.246033,0.280435,139.043609,0.323146,139.224723,0.273885,139.028261,0.317801,139.045733,0.315020,139.029886,0.309511
processed_data_batch_43.npz,18000,139.217688,1.014518,139.063732,1.299071,139.162399,0.490194,138.974214,0.331595,139.048329,1.087335,138.979728,0.320547
processed_data_batch_44.npz,18000,138.881910,0.346671,138.679083,0.330942,138.855010,0.287737,138.642690,0.328923,138.680328,0.324169,138.645561,0.323064
processed_data_batch_45.npz,18000,138.648572,0.261008,138.459540,0.306502,138.642744,0.258267,138.437029,0.308912,138.460345,0.296115,138.442159,0.297299
processed_data_batch_46.npz,18000,137.992313,0.497456,137.765616,0.809142,138.027451,0.268490,137.859703,0.301791,137.782352,0.627424,137.858056,0.291914
processed_data_batch_47.npz,18000,136.010485,0.360131,135.802349,0.393434,135.940861,0.356820,135.705095,0.379782,135.806876,0.384804,135.710326,0.365248
processed_data_batch_48.npz,18000,121.845287,1.993650,121.679866,1.965672,122.085637,2.031631,121.889270,1.988935,121.678228,1.966643,121.888970,1.987443
processed_data_batch_49.npz,18000,69.016069,3.739317,68.869276,3.758822,69.079278,3.260276,68.958968,3.272523,68.870761,3.758849,68.962878,3.268109
processed_data_batch_54.npz,18000,66.207625,3.812371,66.047154,3.824466,68.288536,1.967549,68.138942,1.943507,66.046281,3.832465,68.141579,1.945105
processed_data_batch_55.npz,18000,120.798587,2.471763,120.584161,2.425156,120.867767,2.290305,120.618917,2.293440,120.586571,2.429984,120.621393,2.294900
processed_data_batch_56.npz,18000,136.024880,0.402681,135.842579,0.466115,136.012081,0.361012,135.818377,0.386265,135.829074,0.431498,135.817604,0.376376
processed_data_batch_57.npz,18000,138.060185,0.259078,137.862784,0.311775,138.057826,0.261479,137.859373,0.324934,137.865077,0.303093,137.865340,0.312604
processed_data_batch_58.npz,18000,138.629735,0.326143,138.429035,0.341349,138.628824,0.336166,138.419032,0.334400,138.428785,0.335491,138.420213,0.326096
processed_data_batch_59.npz,18000,138.992724,0.237628,138.789528,0.298476,139.000465,0.261697,138.789947,0.321229,138.791064,0.287321,138.789901,0.309597
processed_data_batch_60.npz,18000,139.254086,0.928759,138.979018,0.540468,139.159982,0.302562,138.947237,0.359426,138.972641,0.441087,138.949392,0.352182
processed_data_batch_61.npz,18000,139.350220,0.274292,139.176922,0.329175,139.357235,0.272838,139.206330,0.309334,139.178105,0.315575,139.203808,0.300850
processed_data_batch_62.npz,18000,139.434791,0.960462,139.217929,0.520516,139.445095,0.282495,139.228099,0.321296,139.212490,0.417695,139.234950,0.312413
processed_data_batch_63.npz,18000,139.453159,0.505003,139.265665,0.590082,139.505094,0.259653,139.329797,0.335432,139.262506,0.585076,139.326993,0.324157
processed_data_batch_64.npz,18000,139.592601,1.070374,139.407162,1.187756,139.496188,0.391907,139.296011,0.322560,139.388254,1.004382,139.294915,0.321395
processed_data_batch_65.npz,18000,139.563939,0.267125,139.360033,0.311570,139.545374,0.260912,139.340085,0.293992,139.359866,0.300663,139.338145,0.283191
processed_data_batch_66.npz,18000,139.619493,0.567879,139.439652,0.745736,139.626937,0.494510,139.397513,0.312436,139.429145,0.605304,139.394455,0.290631
processed_data_batch_67.npz,18000,139.584316,1.023750,139.393929,1.014488,139.694709,0.296782,139.520335,0.345382,139.398122,1.017036,139.520581,0.339105
processed_data_batch_68.npz,18000,139.668486,0.433138,139.539472,1.294232,139.637693,0.243197,139.439790,0.307197,139.490375,0.708423,139.441119,0.292987
processed_data_batch_69.npz,18000,139.675397,0.300196,139.503748,0.349516,139.693530,0.288703,139.523414,0.328947,139.499067,0.347805,139.519684,0.325319
processed_data_batch_70.npz,18000,139.730981,0.228569,139.539170,0.292827,139.744364,0.231565,139.566182,0.300152,139.542595,0.279530,139.569883,0.287126
processed_data_batch_71.npz,18000,139.709752,0.476620,139.526575,0.610389,139.663991,0.304605,139.479102,0.336040,139.527882,0.574866,139.481184,0.330436
processed_data_batch_72.npz,18000,139.735868,0.281685,139.543846,0.355610,139.744024,0.280473,139.566944,0.345484,139.545525,0.344264,139.557325,0.339007
processed_data_batch_73.npz,18000,139.641631,0.985512,139.370457,1.676420,139.726504,0.233524,139.525790,0.284842,139.406035,1.297241,139.523909,0.280288
processed_data_batch_74.npz,18000,139.752330,0.271296,139.556999,0.335020,139.749123,0.246245,139.562836,0.292125,139.559552,0.323760,139.560900,0.281581
processed_data_batch_75.npz,18000,139.684608,0.652068,139.518847,0.529823,139.696427,0.405221,139.530434,0.339235,139.510928,0.488504,139.527669,0.328823
processed_data_batch_76.npz,18000,139.729215,0.239172,139.533124,0.298889,139.718711,0.229232,139.515318,0.303564,139.532186,0.291986,139.520970,0.301568
processed_data_batch_77.npz,18000,139.658888,0.977888,139.493702,0.932946,139.806213,0.390218,139.615514,0.312124,139.499415,0.913737,139.618143,0.307748
processed_data_batch_78.npz,18000,139.767480,0.240742,139.572703,0.310940,139.774899,0.211348,139.597597,0.271797,139.573720,0.298108,139.598382,0.259884
processed_data_batch_79.npz,18000,139.807663,0.861297,139.620271,0.610913,139.776978,0.259421,139.571768,0.307153,139.623388,0.645002,139.570181,0.296535
processed_data_batch_80.npz,18000,139.834202,0.515373,139.614605,0.505734,139.791762,0.283883,139.553448,0.335467,139.621737,0.533690,139.557028,0.327847
processed_data_batch_81.npz,18000,139.856534,0.515325,139.629406,0.338832,139.828962,0.265459,139.636534,0.314706,139.625782,0.314202,139.637945,0.310487
processed_data_batch_82.npz,18000,139.802521,0.593304,139.640575,0.316566,139.735265,0.788199,139.624640,0.273753,139.644464,0.284691,139.624006,0.258379
processed_data_batch_83.npz,18000,139.884542,1.048759,139.702090,1.378524,139.821359,0.268133,139.638938,0.296295,139.685167,1.143132,139.640868,0.289475
processed_data_batch_84.npz,18000,139.709233,0.716078,139.488378,0.779950,139.757197,0.267453,139.546767,0.295595,139.499329,0.747577,139.548724,0.282241
processed_data_batch_85.npz,18000,139.780423,0.601170,139.627958,1.112842,139.753938,0.215998,139.549166,0.276742,139.607281,0.845547,139.552074,0.266994
processed_data_batch_86.npz,18000,139.687241,0.260223,139.491562,0.309326,139.689267,0.264488,139.493437,0.313654,139.494569,0.297465,139.492825,0.304002
processed_data_batch_87.npz,18000,139.687703,0.752012,139.541353,0.622206,139.693216,0.226654,139.494297,0.258984,139.539271,0.516751,139.495180,0.253562
processed_data_batch_88.npz,18000,139.806776,0.484077,139.664292,0.873102,139.762489,0.229421,139.576014,0.277351,139.646897,0.681563,139.579215,0.270306
processed_data_batch_89.npz,18000,139.873513,0.615888,139.686201,0.824602,139.814959,0.261890,139.601713,0.305175,139.682543,0.743248,139.610854,0.297408
processed_data_batch_90.npz,18000,139.883165,1.163214,139.784865,1.654481,139.816350,0.257840,139.615470,0.333654,139.725603,1.234491,139.621258,0.318022
processed_data_batch_91.npz,18000,139.763196,0.431762,139.607492,0.341082,139.794814,0.351931,139.643874,0.301315,139.604143,0.339109,139.641361,0.291389
processed_data_batch_92.npz,18000,139.825677,0.273187,139.635192,0.307533,139.810384,0.300743,139.618269,0.317428,139.636713,0.302883,139.620537,0.313901
processed_data_batch_93.npz,18000,139.840203,0.432978,139.635877,0.342577,139.841033,0.263916,139.648265,0.308774,139.636140,0.335589,139.651064,0.303905
processed_data_batch_94.npz,18000,139.803635,0.583705,139.636301,0.745163,139.836521,0.292106,139.662526,0.341313,139.640043,0.466014,139.664392,0.332554
processed_data_batch_95.npz,18000,139.816955,0.329895,139.616461,0.426370,139.834265,0.221657,139.624530,0.259130,139.642802,0.272369,139.629741,0.255023
processed_data_batch_96.npz,18000,139.879912,0.594859,139.639914,0.583563,139.803137,0.273701,139.591137,0.333937,139.645325,0.574893,139.593409,0.323021
processed_data_batch_97.npz,18000,139.795940,0.335072,139.619995,0.304137,139.760923,0.384828,139.597163,0.313226,139.621023,0.291377,139.598430,0.297531
processed_data_batch_98.npz,18000,139.887520,0.255342,139.702859,0.318238,139.896703,0.252454,139.703953,0.321897,139.704888,0.307663,139.701126,0.311612
processed_data_batch_99.npz,18000,139.777888,0.711083,139.552105,0.969040,139.839275,0.256574,139.651425,0.290632,139.566735,0.832871,139.652191,0.289838
processed_data_batch_100.npz,18000,139.786235,0.686496,139.580378,0.403502,139.783304,0.230866,139.600871,0.284734,139.581510,0.377842,139.603283,0.272431
processed_data_batch_101.npz,18000,139.828986,0.237893,139.646985,0.281124,139.810735,0.237939,139.625906,0.280663,139.645125,0.275358,139.622751,0.273838
