filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC,tau_mean_robust,tau_std_robust,tau_mean_robust_QC,tau_std_robust_QC
resampled_data_batch_45.npz,9,138.707495,0.257890,138.523661,0.302541,138.738096,0.197845,138.604377,0.226455,138.525273,0.295843,138.582983,0.219919
resampled_data_batch_46.npz,9,138.055607,0.497556,137.834200,0.812570,138.077112,0.202129,137.933009,0.253649,137.849644,0.622384,137.923940,0.247357
resampled_data_batch_47.npz,9,136.071836,0.363961,135.862462,0.393911,136.157219,0.393832,135.944008,0.289697,135.868846,0.382942,135.935263,0.284179
resampled_data_batch_48.npz,9,121.895852,1.993054,121.732359,1.963394,122.168154,1.936808,122.129277,1.845181,121.733728,1.961988,122.125370,1.851750
resampled_data_batch_49.npz,9,69.049318,3.742188,68.901705,3.760896,67.999360,3.288404,67.598447,3.129872,68.900122,3.763646,67.589918,3.137652
resampled_data_batch_54.npz,9,66.240561,3.812942,66.078316,3.823693,65.033367,3.978736,65.742264,3.562895,66.079307,3.829838,65.755073,3.573702
resampled_data_batch_55.npz,9,120.847627,2.479670,120.637013,2.432409,121.297513,1.577458,120.920556,1.679122,120.637648,2.434023,120.917647,1.676676
resampled_data_batch_56.npz,9,136.081855,0.410712,135.899107,0.480872,135.978486,0.389005,135.801560,0.441735,135.882488,0.443007,135.788288,0.430999
resampled_data_batch_57.npz,9,138.118258,0.269057,137.919940,0.313035,138.105619,0.256817,137.894576,0.244273,137.924187,0.308222,137.930287,0.225471
resampled_data_batch_58.npz,9,138.692707,0.334048,138.495815,0.346279,138.603798,0.294781,138.458439,0.335009,138.493345,0.343245,138.443859,0.319017
resampled_data_batch_59.npz,9,139.045574,0.245030,138.851511,0.299490,139.079843,0.241147,138.888489,0.273619,138.856119,0.289348,138.896185,0.263063
resampled_data_batch_60.npz,9,139.313768,0.931245,139.038486,0.544411,139.281246,0.287463,139.082157,0.301234,139.037677,0.446673,139.082732,0.279577
resampled_data_batch_61.npz,9,139.412224,0.284822,139.239633,0.335503,139.433702,0.270432,139.315294,0.298491,139.240729,0.321140,139.254949,0.336867
resampled_data_batch_62.npz,9,139.496802,0.957126,139.281462,0.521951,139.482832,0.353302,139.277168,0.402454,139.278049,0.422741,139.288529,0.400458
resampled_data_batch_63.npz,9,139.513063,0.508039,139.325710,0.584214,139.509002,0.222771,139.334959,0.265536,139.326100,0.585445,139.320609,0.252278
resampled_data_batch_64.npz,9,139.658417,1.063516,139.473366,1.179636,139.721564,0.544419,139.429556,0.383781,139.459562,0.988125,139.428293,0.364649
resampled_data_batch_65.npz,9,139.633901,0.275783,139.431561,0.310815,139.653515,0.206074,139.446505,0.243981,139.425999,0.302122,139.438834,0.227295
resampled_data_batch_66.npz,9,139.692091,0.575333,139.509276,0.758135,139.746630,0.769021,139.361217,0.285038,139.493859,0.616434,139.362069,0.280853
resampled_data_batch_67.npz,9,139.647166,1.025167,139.454898,1.017127,139.734706,0.318899,139.570332,0.358386,139.457612,1.021783,139.567121,0.366358
resampled_data_batch_68.npz,9,139.735428,0.442044,139.601331,1.294187,139.642816,0.215562,139.368295,0.222393,139.554351,0.721239,139.372840,0.226232
resampled_data_batch_69.npz,9,139.740999,0.311254,139.567196,0.358714,139.802057,0.296877,139.606170,0.337530,139.565473,0.358487,139.605436,0.342957
resampled_data_batch_70.npz,9,139.793637,0.231604,139.602203,0.303405,139.822086,0.227138,139.664849,0.259359,139.603218,0.287884,139.676771,0.235331
resampled_data_batch_71.npz,9,139.774539,0.482343,139.589416,0.615824,139.754902,0.234914,139.502706,0.247290,139.591624,0.582207,139.508045,0.237526
resampled_data_batch_72.npz,9,139.794890,0.293156,139.603695,0.362151,139.822321,0.273021,139.658238,0.239233,139.606517,0.349735,139.664235,0.238148
resampled_data_batch_73.npz,9,139.696097,0.985555,139.432407,1.665234,139.802383,0.202945,139.694132,0.244787,139.470816,1.293922,139.691763,0.229782
resampled_data_batch_74.npz,9,139.816351,0.275374,139.620918,0.336739,139.731789,0.231389,139.606614,0.216088,139.628734,0.327370,139.618939,0.207828
resampled_data_batch_75.npz,9,139.750611,0.651994,139.588443,0.534326,139.662517,0.165318,139.338102,0.269141,139.577682,0.492701,139.358841,0.248646
resampled_data_batch_76.npz,9,139.793354,0.243930,139.598622,0.296718,139.731215,0.223292,139.543423,0.305175,139.596713,0.289320,139.532080,0.295093
resampled_data_batch_77.npz,9,139.720927,0.974669,139.556821,0.928038,139.962126,0.229421,139.734031,0.278827,139.557195,0.918638,139.726798,0.281035
resampled_data_batch_78.npz,9,139.824458,0.240187,139.633470,0.315308,139.781331,0.214102,139.538852,0.343950,139.637366,0.301484,139.545713,0.333665
resampled_data_batch_79.npz,9,139.869812,0.866536,139.682195,0.609101,139.781766,0.207853,139.554995,0.217532,139.687463,0.645554,139.524785,0.272523
resampled_data_batch_80.npz,9,139.903546,0.518292,139.679268,0.507070,139.896592,0.236788,139.664245,0.292700,139.684772,0.533836,139.659767,0.280890
resampled_data_batch_81.npz,9,139.915858,0.508836,139.688644,0.340416,139.906667,0.246912,139.726281,0.339581,139.687628,0.317670,139.724070,0.325611
resampled_data_batch_82.npz,9,139.866756,0.595179,139.701174,0.314487,139.979611,0.231759,139.734685,0.298053,139.704802,0.284307,139.739430,0.259036
resampled_data_batch_83.npz,9,139.947205,1.049849,139.772040,1.375130,140.005115,0.331776,139.808375,0.371476,139.756594,1.146999,139.813247,0.357102
resampled_data_batch_84.npz,9,139.769346,0.725380,139.551435,0.782458,139.843120,0.190118,139.641536,0.243258,139.560719,0.753243,139.648753,0.237439
resampled_data_batch_85.npz,9,139.840754,0.603852,139.689504,1.111470,139.756780,0.257079,139.546836,0.320302,139.668303,0.841525,139.547598,0.313895
resampled_data_batch_86.npz,9,139.748830,0.270344,139.554598,0.314788,139.786816,0.212574,139.530920,0.330110,139.556982,0.308724,139.542862,0.321211
resampled_data_batch_87.npz,9,139.748807,0.753954,139.599303,0.619960,139.634939,0.292954,139.412667,0.336466,139.598670,0.519338,139.422636,0.344881
resampled_data_batch_88.npz,9,139.864585,0.479407,139.719846,0.873860,139.680692,0.318968,139.547254,0.251962,139.705149,0.678554,139.543665,0.252508
resampled_data_batch_89.npz,9,139.941051,0.617634,139.754670,0.825808,139.926539,0.311758,139.699070,0.348378,139.752586,0.742248,139.712107,0.331943
resampled_data_batch_90.npz,9,139.949200,1.164681,139.849225,1.656494,139.842312,0.203307,139.612256,0.316996,139.789517,1.231024,139.610243,0.285331
resampled_data_batch_91.npz,9,139.822676,0.431495,139.665435,0.347269,139.724031,0.257192,139.544965,0.340295,139.661583,0.343576,139.550646,0.328646
resampled_data_batch_92.npz,9,139.896582,0.273936,139.698322,0.313376,139.935214,0.271348,139.719113,0.342643,139.702581,0.311038,139.709410,0.335512
resampled_data_batch_93.npz,9,139.903557,0.427150,139.695224,0.350167,139.809252,0.275684,139.608768,0.286462,139.695997,0.347798,139.604367,0.296947
resampled_data_batch_94.npz,9,139.862237,0.583545,139.694473,0.746596,139.923407,0.289323,139.759470,0.341458,139.699883,0.468201,139.753118,0.343061
resampled_data_batch_95.npz,9,139.879159,0.328533,139.677273,0.422111,139.707979,0.646842,139.650039,0.191241,139.698615,0.274420,139.647611,0.191946
resampled_data_batch_96.npz,9,139.941809,0.599075,139.699612,0.579849,139.863163,0.258844,139.596556,0.335694,139.701504,0.577938,139.589798,0.329281
resampled_data_batch_97.npz,9,139.855076,0.340617,139.684546,0.309773,139.858789,0.248834,139.701257,0.321043,139.684163,0.292525,139.688238,0.301370
resampled_data_batch_98.npz,9,139.952041,0.253769,139.768824,0.317777,139.973690,0.185505,139.810117,0.262345,139.772461,0.310711,139.808242,0.254253
resampled_data_batch_99.npz,9,139.832996,0.712512,139.613461,0.966607,139.848415,0.268699,139.622306,0.330484,139.630292,0.835835,139.633856,0.333156
resampled_data_batch_100.npz,9,139.844670,0.691855,139.643945,0.408629,139.816551,0.223371,139.563912,0.280228,139.641463,0.391147,139.572122,0.266293
resampled_data_batch_101.npz,9,139.895832,0.251569,139.717127,0.285955,139.864964,0.245073,139.735112,0.301288,139.715458,0.285015,139.731173,0.291221
